"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"PACR","Pacer International, Inc.","5.41","189853130","n/a","1986","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/pacr",
"PACB","Pacific Biosciences of California, Inc.","2.04","113387280","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pacb",
"PCBC","Pacific Capital Bancorp","45.6","1502383200","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pcbc",
"PCBK","Pacific Continental Corporation (Ore)","8.79","160013160","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pcbk",
"PEIX","Pacific Ethanol, Inc.","0.57","49477140","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/peix",
"PMBC","Pacific Mercantile Bancorp","6.54","108923700","n/a","2000","Finance","Major Banks","http://www.nasdaq.com/symbol/pmbc",
"PPBI","Pacific Premier Bancorp Inc","8.48","87598400","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ppbi",
"PSUN","Pacific Sunwear of California, Inc.","1.45","101060650","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/psun",
"PCRX","Pacira Pharmaceuticals, Inc.","15.96","515747400","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pcrx",
"PACW","PacWest Bancorp","22.38","834729240","n/a","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/pacw",
"PTIE","Pain Therapeutics","4.67","208898440","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptie",
"PLMT","Palmetto Bancshares, Inc. (SC)","7.31","93158640","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/plmt",
"PMTI","Palomar Medical Technologies, Inc.","8.21","160341300","n/a","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/pmti",
"PAAS","Pan American Silver Corp.","17.2","2646994000","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/paas",
"PNRA","Panera Bread Company","143.46","4067091000","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pnra",
"PSOF","Pansoft Company Limited","3.9801","21209952.9","n/a","2008","Technology","EDP Services","http://www.nasdaq.com/symbol/psof",
"PZZA","Papa John&#39;S International, Inc.","45.75","1089902250","n/a","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pzza",
"PAMT","Parametric Sound Corp.","9.25","59089000","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/pamt",
"PMTC","Parametric Technology Corporation","20.14","2408240500","n/a","1989","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/pmtc",
"PRXL","PAREXEL International Corporation","27.435","1643027280","n/a","1995","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/prxl",
"PSTB","Park Sterling Bank","4.51","147224440","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/pstb",
"PKBK","Parke Bancorp, Inc.","5.41","26433260","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pkbk",
"PRKR","ParkerVision, Inc.","2.29","173769780","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/prkr",
"PKOH","Park-Ohio Holdings Corp.","17.63","214521840","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/pkoh",
"PTNR","Partner Communications Company Ltd.","4.02","624141180","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ptnr",
"PBHC","Pathfinder Bancorp, Inc.","9","23562000","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/pbhc",
"PATK","Patrick Industries, Inc.","11.62","120813140","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/patk",
"PNBK","Patriot National Bancorp Inc.","1.55","59623850","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnbk",
"PATR","Patriot Transportation Holding, Inc.","22.71","212860830","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/patr",
"PDCO","Patterson Companies, Inc.","33.29","3694324460","n/a","1992","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/pdco",
"PTEN","Patterson-UTI Energy, Inc.","13.09","2043597710","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pten",
"PLCC","Paulson Capital Corp.","1.04","5997680","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/plcc",
"PAYX","Paychex, Inc.","31.73","11503521120","n/a","1983","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/payx",
"PCCC","PC Connection, Inc.","9.66","255033660","n/a","1998","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/pccc",
"MALL","PC Mall, Inc.","5.44","65432320","n/a","1995","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/mall",
"PCTI","PC-Tel, Inc.","6.33","116889780","n/a","1999","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/pcti",
"PETD","PDC Energy, Inc.","19.62","464307300","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/petd",
"PDFS","PDF Solutions, Inc.","9.43","269254790","n/a","2001","Technology","EDP Services","http://www.nasdaq.com/symbol/pdfs",
"PDII","PDI, Inc.","7.58","112858620","n/a","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pdii",
"PDLI","PDL BioPharma, Inc.","6.53","913449050","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/pdli",
"PGC","Peapack-Gladstone Financial Corporation","15.07","133701040","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/pgc",
"PRLS","Peerless Systems Corporation","3.9","13864500","n/a","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/prls",
"PEET","Peet&#39;s Coffee & Tea, Inc.","55.77","739008270","n/a","2001","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/peet",
"PEGA","Pegasystems Inc.","30.6","1158699600","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/pega",
"PCO","Pendrell Corporation","1.08","224061120","n/a","2002","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/pco",
"PENX","Penford Corporation","8.48","104821280","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/penx",
"PENN","Penn National Gaming, Inc.","44.44","3402059760","n/a","1994","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/penn",
"PFLT","PennantPark Floating Rate Capital Ltd.","11.89","81458390","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pflt",
"PNNT","PennantPark Investment Corporation","9.97","561978990","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/pnnt",
"PWOD","Penns Woods Bancorp, Inc.","39.45","151409100","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pwod",
"PNSN","Penson Worldwide, Inc.","0.17","4763400","n/a","2006","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/pnsn",
"PEBO","Peoples Bancorp Inc.","20.87","222849860","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebo",
"PEBK","Peoples Bancorp of North Carolina, Inc.","7.99","44296560","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebk",
"PEOP","Peoples Federal Bancshares, Inc.","16.39","113762990","n/a","2000","Finance","Banks","http://www.nasdaq.com/symbol/peop",
"PFBX","Peoples Financial Corporation","9.55","49058350","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pfbx",
"PBCT","People&#39;s United Financial, Inc.","11.41","4098209570","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pbct",
"PRCP","Perceptron, Inc.","5.26","44173480","n/a","1992","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/prcp",
"PPHM","Peregrine Pharmaceuticals Inc.","0.493","48744389","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pphm",
"PWRD","Perfect World Co., Ltd.","9.08","365451840","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pwrd",
"PRFT","Perficient, Inc.","10.96","350062400","n/a","1987","Technology","EDP Services","http://www.nasdaq.com/symbol/prft",
"PTIX","Performance Technologies, Incorporated","2","22232000","n/a","1996","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ptix",
"PERF","Perfumania Holdings, Inc","7.85","119987250","n/a","1983","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/perf",
"PSEM","Pericom Semiconductor Corporation","8.77","207138630","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/psem",
"PERI","Perion Network Ltd","3.95","39168200","n/a","1995","Technology","EDP Services","http://www.nasdaq.com/symbol/peri",
"PESI","Perma-Fix Environmental Services, Inc.","1.14","63948300","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/pesi",
"PRGO","Perrigo Company","115.4","10780552600","n/a","1991","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prgo",
"PERY","Perry Ellis International Inc.","20.44","321868680","n/a","1993","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/pery",
"PVSW","Pervasive Software Inc.","7.45","121636150","n/a","1997","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/pvsw",
"PETS","PetMed Express, Inc.","11.97","243409950","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/pets",
"PETM","PetSmart, Inc","65.87","7139846910","n/a","1993","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/petm",
"PFSW","PFSweb, Inc.","2.78","35531180","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pfsw",
"PGTI","PGT, Inc.","2.62","140615400","n/a","2006","Capital Goods","Building Products","http://www.nasdaq.com/symbol/pgti",
"PCYC","Pharmacyclics, Inc.","51.53","3558043440","n/a","1995","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pcyc",
"ANTP","PHAZAR CORP","2.4","5738400","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/antp",
"PHII","PHI, Inc.","23.89","68158170","n/a","1996","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phii",
"PHIIK","PHI, Inc.","25.88","322438920","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phiik",
"PHMD","PhotoMedex, Inc.","12.2","266936000","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/phmd",
"PLAB","Photronics, Inc.","5.67","342377280","n/a","1987","Technology","Semiconductors","http://www.nasdaq.com/symbol/plab",
"FACE","Physicians Formula Holdings, Inc.","3.5005","48002356.5","n/a","2006","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/face",
"PICO","PICO Holdings Inc.","22.01","501145690","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/pico",
"PNFP","Pinnacle Financial Partners, Inc.","18.15","627790350","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnfp",
"PXLW","Pixelworks, Inc.","2.3732","43230211.2","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/pxlw",
"PZZI","Pizza Inn Holdings, Inc.","3.11","24945310","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/pzzi",
